band_size,band_fraction,precision,positives_in_band,recall,threshold,feasible,binding
2201,0.06679817905918058,0.53430258973194,1176,0.3168103448275862,0.8570379243939804,True,
2202,0.06682852807283764,0.5340599455040872,1176,0.3168103448275862,0.8567467425569127,True,
2206,0.06694992412746585,0.5349048050770625,1180,0.31788793103448276,0.8562207710146886,True,
2207,0.06698027314112291,0.5346624376982329,1180,0.31788793103448276,0.8560533150534742,True,
2208,0.06701062215477997,0.5348731884057971,1181,0.3181573275862069,0.8557781199660205,True,
2211,0.06710166919575114,0.535052012663953,1183,0.3186961206896552,0.8553184331826191,True,
2214,0.06719271623672231,0.5343270099367661,1183,0.3186961206896552,0.8548783803698797,True,
2215,0.06722306525037937,0.5345372460496614,1184,0.31896551724137934,0.8545251490618704,True,
2217,0.06728376327769348,0.5340550293188994,1184,0.31896551724137934,0.854429945212034,True,
2218,0.06731411229135054,0.5338142470694319,1184,0.31896551724137934,0.8543965772041359,True,
2219,0.06734446130500758,0.533573681838666,1184,0.31896551724137934,0.8539801883400918,True,
2220,0.06737481031866464,0.5337837837837838,1185,0.3192349137931034,0.8535429603584519,True,
2224,0.06749620637329287,0.5337230215827338,1187,0.3197737068965517,0.8532814561889318,True,
2228,0.06761760242792109,0.5336624775583483,1189,0.3203125,0.8530426357967759,True,
2234,0.06779969650986344,0.5335720680393913,1192,0.32112068965517243,0.8526915449043176,True,
2235,0.06783004552352048,0.5333333333333333,1192,0.32112068965517243,0.85262778554427,True,
2241,0.06801213960546282,0.533244087460955,1195,0.3219288793103448,0.8526096166946048,True,
2242,0.06804248861911988,0.5330062444246209,1195,0.3219288793103448,0.8521734105692618,True,
2243,0.06807283763277694,0.5332144449398127,1196,0.32219827586206895,0.8520734695121365,True,
2245,0.06813353566009105,0.532739420935412,1196,0.32219827586206895,0.8518388705973021,True,
2249,0.06825493171471927,0.53223654957759,1197,0.3224676724137931,0.8481811134816586,True,
2251,0.06831562974203338,0.5326521545979565,1199,0.3230064655172414,0.8479912742481829,True,
2252,0.06834597875569044,0.5328596802841918,1200,0.3232758620689655,0.8470862390553996,True,
2254,0.06840667678300455,0.5332741792369121,1202,0.3238146551724138,0.8470649199057112,True,
2255,0.06843702579666161,0.5334811529933481,1203,0.32408405172413796,0.847044751976622,True,
2256,0.06846737481031867,0.5332446808510638,1203,0.32408405172413796,0.8466684350716592,True,
2292,0.06955993930197268,0.5301047120418848,1215,0.32731681034482757,0.8463592172193034,True,
2293,0.06959028831562974,0.5298735281290885,1215,0.32731681034482757,0.846035026531143,True,
2348,0.07125948406676783,0.5259795570698467,1235,0.33270474137931033,0.8459465775241558,True,
2351,0.071350531107739,0.5257337303275202,1236,0.3329741379310345,0.845560640743262,True,
2359,0.07159332321699545,0.5260703688003391,1241,0.3343211206896552,0.8451822420593107,True,
2382,0.07229135053110775,0.5235096557514693,1247,0.3359375,0.8444328463377825,True,
2383,0.07232169954476479,0.5237096097356274,1248,0.33620689655172414,0.8433736489900819,True,
2390,0.07253414264036419,0.5225941422594143,1249,0.3364762931034483,0.8431466492306952,True,
2428,0.07368740515933232,0.5205930807248764,1264,0.34051724137931033,0.8429265101382316,True,
2430,0.07374810318664643,0.5201646090534979,1264,0.34051724137931033,0.8421336224791428,True,
2431,0.07377845220030349,0.5199506375976964,1264,0.34051724137931033,0.8415974560410668,True,
2432,0.07380880121396055,0.5201480263157895,1265,0.3407866379310345,0.8414133518750896,True,
2433,0.0738391502276176,0.51993423756679,1265,0.3407866379310345,0.8409236537404507,True,
2434,0.07386949924127466,0.5201314708299096,1266,0.3410560344827586,0.8408468781529588,True,
2438,0.07399089529590289,0.5205086136177195,1269,0.34186422413793105,0.8408279103924466,True,
2439,0.07402124430955993,0.5207052070520706,1270,0.3421336206896552,0.840082409213413,True,
2443,0.07414264036418816,0.5198526401964797,1270,0.3421336206896552,0.8387221803213711,True,
2444,0.07417298937784522,0.5200490998363339,1271,0.34240301724137934,0.8385700894263762,True,
2454,0.07447647951441579,0.519559902200489,1275,0.34348060344827586,0.8378100985492424,True,
2457,0.07456752655538695,0.5197395197395197,1277,0.34401939655172414,0.8377633610068632,True,
2463,0.07474962063732929,0.5184734064149411,1277,0.34401939655172414,0.8374677233929376,True,
2469,0.07493171471927162,0.5176184690157959,1278,0.3442887931034483,0.8370340727577446,True,
2508,0.07611532625189682,0.516347687400319,1295,0.3488685344827586,0.8368262606570616,True,
2509,0.07614567526555387,0.516141889198884,1295,0.3488685344827586,0.8360775464790817,True,
2510,0.07617602427921093,0.5159362549800797,1295,0.3488685344827586,0.8358725249622658,True,
2512,0.07623672230652503,0.5163216560509554,1297,0.3494073275862069,0.8356608747921577,True,
2513,0.0762670713201821,0.5161161957819339,1297,0.3494073275862069,0.8351310570677709,True,
2553,0.07748103186646434,0.5154719937328633,1316,0.3545258620689655,0.8346409389970748,True,
2554,0.0775113808801214,0.5152701644479248,1316,0.3545258620689655,0.8345782901869023,True,
2563,0.0777845220030349,0.5142411236831838,1318,0.3550646551724138,0.8335950670162379,True,
2564,0.07781487101669196,0.5140405616224649,1318,0.3550646551724138,0.8322634063034399,True,
2590,0.07860394537177541,0.5127413127413127,1328,0.3577586206896552,0.8321496873545533,True,
2595,0.0787556904400607,0.51252408477842,1330,0.3582974137931034,0.8320995013897096,True,
2599,0.07887708649468893,0.5121200461716044,1331,0.35856681034482757,0.8317813428663711,True,
2601,0.07893778452200303,0.5124951941560938,1333,0.35910560344827586,0.8313291585741114,True,
2612,0.07927162367223066,0.5118683001531393,1337,0.36018318965517243,0.8313206967657142,True,
2630,0.07981790591805767,0.5110266159695818,1344,0.3620689655172414,0.8312485552921212,True,
2632,0.07987860394537177,0.5110182370820668,1345,0.3623383620689655,0.8305140893460752,True,
2635,0.07996965098634294,0.5104364326375711,1345,0.3623383620689655,0.830166376480719,True,
2636,0.08,0.5102427921092565,1345,0.3623383620689655,0.8295521461912857,True,
2638,0.08006069802731411,0.5098559514783927,1345,0.3623383620689655,0.8275952938613502,True,
2642,0.08018209408194234,0.5098410295230885,1347,0.3628771551724138,0.8273306201318622,True,
2644,0.08024279210925644,0.5094553706505295,1347,0.3628771551724138,0.82689964714238,True,
2645,0.0802731411229135,0.5092627599243856,1347,0.3628771551724138,0.8263237554687911,True,
2649,0.08039453717754173,0.5096262740656852,1350,0.3636853448275862,0.826191815303558,True,
2653,0.08051593323216995,0.5092348284960422,1351,0.36395474137931033,0.8257097868373386,True,
2654,0.08054628224582701,0.5090429540316503,1351,0.36395474137931033,0.8248728690145161,True,
2658,0.08066767830045524,0.5082768999247554,1351,0.36395474137931033,0.8248587671252008,True,
2660,0.08072837632776934,0.5082706766917293,1352,0.3642241379310345,0.8244699691612162,True,
2661,0.0807587253414264,0.5080796692972567,1352,0.3642241379310345,0.8243752616863795,True,
2668,0.0809711684370258,0.5071214392803598,1353,0.3644935344827586,0.8242412019034037,True,
2673,0.08112291350531108,0.5072951739618407,1356,0.36530172413793105,0.8240484614585618,True,
2679,0.08130500758725341,0.5065322881672266,1357,0.3655711206896552,0.8233243317236731,True,
2707,0.08215477996965098,0.5057258958256372,1369,0.3688038793103448,0.8230729114923349,True,
2709,0.0822154779969651,0.5057216685123662,1370,0.36907327586206895,0.8230677095094926,True,
2710,0.08224582701062215,0.5059040590405904,1371,0.3693426724137931,0.8229925813918008,True,
2711,0.08227617602427921,0.5057174474363704,1371,0.3693426724137931,0.8222247905024773,True,
2712,0.08230652503793627,0.5055309734513275,1371,0.3693426724137931,0.8222196234617571,True,
2721,0.08257966616084977,0.5045938993017273,1373,0.3698814655172414,0.8221131348923388,True,
2722,0.08261001517450683,0.5044085231447465,1373,0.3698814655172414,0.8218965106401569,True,
2729,0.08282245827010622,0.5042139978013924,1376,0.3706896551724138,0.8218649320307304,True,
2730,0.08285280728376328,0.504029304029304,1376,0.3706896551724138,0.8212887620088266,True,
2732,0.08291350531107738,0.5040263543191801,1377,0.37095905172413796,0.8212805430023522,True,
2743,0.08324734446130501,0.5030987969376595,1380,0.37176724137931033,0.8212041710085424,True,
2785,0.08452200303490137,0.5005385996409336,1394,0.3755387931034483,0.8211918164875778,True,
2786,0.08455235204855842,0.5007178750897344,1395,0.37580818965517243,0.8206998104623311,True,
2787,0.08458270106221548,0.5008970218873341,1396,0.3760775862068966,0.8204300271160636,True,
2827,0.08579666160849772,0.4987619384506544,1410,0.3798491379310345,0.8198948099875388,True,
2834,0.08600910470409712,0.4982357092448836,1412,0.38038793103448276,0.8197353107181994,True,
2842,0.08625189681335356,0.49824067558057705,1416,0.38146551724137934,0.8194414153124603,True,
2844,0.08631259484066768,0.4978902953586498,1416,0.38146551724137934,0.8191930016252347,True,
2849,0.08646433990895296,0.49771849771849774,1418,0.38200431034482757,0.8188817189461749,True,
2886,0.08758725341426403,0.4961884961884962,1432,0.3857758620689655,0.8188190147850005,True,
2897,0.08792109256449165,0.49568519157749397,1436,0.38685344827586204,0.8187315583787876,True,
2945,0.08937784522003035,0.49439728353140916,1456,0.3922413793103448,0.8179311718897078,True,
2946,0.0894081942336874,0.4942294636795655,1456,0.3922413793103448,0.8177801245871977,True,
2949,0.08949924127465857,0.49372668701254663,1456,0.3922413793103448,0.8175174581141839,True,
3007,0.09125948406676783,0.49185234452943133,1479,0.3984375,0.8174017537894558,True,
3008,0.09128983308042489,0.4920212765957447,1480,0.39870689655172414,0.8173701443795268,True,
3009,0.09132018209408194,0.49185776005317383,1480,0.39870689655172414,0.8172248667600233,True,
3015,0.09150227617602429,0.49087893864013266,1480,0.39870689655172414,0.8172097948389737,True,
3022,0.09171471927162367,0.48974189278623426,1480,0.39870689655172414,0.8170176210037546,True,
3024,0.09177541729893779,0.48974867724867727,1481,0.3989762931034483,0.8169890380161439,True,
3025,0.09180576631259484,0.48958677685950414,1481,0.3989762931034483,0.8168304503182436,True,
3028,0.091896813353566,0.4894319682959049,1482,0.39924568965517243,0.8166631731580434,True,
3034,0.09207890743550834,0.4891232696110745,1484,0.39978448275862066,0.8165046432497799,True,
3044,0.0923823975720789,0.4885019710906702,1487,0.4005926724137931,0.816361440135088,True,
3064,0.09298937784522003,0.48890339425587465,1498,0.4035560344827586,0.8159833344233172,True,
3067,0.0930804248861912,0.488425171177046,1498,0.4035560344827586,0.8158338376265125,True,
3075,0.09332321699544764,0.48813008130081303,1501,0.40436422413793105,0.8157781554259175,True,
3081,0.09350531107738999,0.4881531970139565,1504,0.4051724137931034,0.8156167702567614,True,
3086,0.09365705614567527,0.48768632534024625,1505,0.40544181034482757,0.8154551000621366,True,
3090,0.0937784522003035,0.48770226537216826,1507,0.40598060344827586,0.8154281542843875,True,
3093,0.09386949924127466,0.48722922728742324,1507,0.40598060344827586,0.8153669997767616,True,
3107,0.09429438543247344,0.48696491792726104,1513,0.40759698275862066,0.814976160779448,True,
3108,0.0943247344461305,0.4868082368082368,1513,0.40759698275862066,0.8146980823562806,True,
3109,0.09435508345978756,0.48697330331296235,1514,0.4078663793103448,0.813635856507493,True,
3113,0.09447647951441578,0.48699004176035976,1516,0.4084051724137931,0.8135991049140793,True,
3114,0.09450682852807284,0.48683365446371224,1516,0.4084051724137931,0.8134754914469587,True,
3115,0.0945371775417299,0.4869983948635634,1517,0.40867456896551724,0.8134699978960312,True,
3123,0.09477996965098634,0.48703170028818443,1521,0.4097521551724138,0.8131918630869593,True,
3135,0.09514415781487101,0.48740031897926633,1528,0.41163793103448276,0.8130662360737652,True,
3139,0.09526555386949924,0.4870978018477222,1529,0.4119073275862069,0.8128184822215532,True,
3142,0.09535660091047041,0.4872692552514322,1531,0.4124461206896552,0.8126652235413115,True,
3151,0.09562974203338391,0.487146937480165,1535,0.4135237068965517,0.812319100683659,True,
3156,0.0957814871016692,0.4866920152091255,1536,0.41379310344827586,0.8118796014557464,True,
3157,0.09581183611532625,0.4868546088058283,1537,0.4140625,0.8117893686356302,True,
3158,0.0958421851289833,0.48670044331855605,1537,0.4140625,0.8113551291014698,True,
3159,0.09587253414264037,0.4865463754352643,1537,0.4140625,0.8113385279544045,True,
3162,0.09596358118361153,0.48703352308665404,1540,0.41487068965517243,0.8113000650430559,True,
3170,0.09620637329286798,0.4867507886435331,1543,0.4156788793103448,0.8111294485651063,True,
3171,0.09623672230652504,0.48659728792179124,1543,0.4156788793103448,0.8106569994483391,True,
3172,0.0962670713201821,0.48675914249684743,1544,0.41594827586206895,0.8097924260880763,True,
3179,0.09647951441578148,0.48663101604278075,1547,0.4167564655172414,0.8097680403620867,True,
3180,0.09650986342943854,0.48647798742138365,1547,0.4167564655172414,0.8093007855630794,True,
3184,0.09663125948406677,0.4864949748743719,1549,0.41729525862068967,0.8082799651431564,True,
3187,0.09672230652503794,0.48666457483526826,1551,0.41783405172413796,0.8081934438794299,True,
3188,0.096752655538695,0.4868255959849435,1552,0.41810344827586204,0.8077816763191072,True,
3190,0.0968133535660091,0.4865203761755486,1552,0.41810344827586204,0.8074163733032703,True,
3191,0.09684370257966617,0.4866812911313068,1553,0.4183728448275862,0.8066892523893818,True,
3195,0.09696509863429438,0.486697965571205,1555,0.4189116379310345,0.8061954649249151,True,
3197,0.0970257966616085,0.48639349390053177,1555,0.4189116379310345,0.8059399488028307,True,
3199,0.09708649468892261,0.4867145983119725,1557,0.41945043103448276,0.8056836570237732,True,
3200,0.09711684370257967,0.4865625,1557,0.41945043103448276,0.8056492728849812,True,
3207,0.09732928679817907,0.4855004677268475,1557,0.41945043103448276,0.8056004723481881,True,
3209,0.09738998482549317,0.4855095045185416,1558,0.4197198275862069,0.8055479646108313,True,
3213,0.0975113808801214,0.48490507314036724,1558,0.4197198275862069,0.8049485597356795,True,
3218,0.09766312594840668,0.4847731510254817,1560,0.4202586206896552,0.8047929813086484,True,
3226,0.09790591805766313,0.4841909485430874,1562,0.4207974137931034,0.8044166845860728,True,
3234,0.09814871016691958,0.48330241187384043,1563,0.42106681034482757,0.8041574917526997,True,
3236,0.09820940819423368,0.48362175525339923,1565,0.42160560344827586,0.8015074868596258,True,
3239,0.09830045523520485,0.48317381907996293,1565,0.42160560344827586,0.801489684892419,True,
3256,0.09881638846737481,0.4818796068796069,1569,0.42268318965517243,0.8008731439626489,True,
3260,0.09893778452200304,0.48190184049079754,1571,0.42322198275862066,0.8006932713978857,True,
3265,0.09908952959028831,0.48208269525267994,1574,0.4240301724137931,0.8001214310446667,True,
3277,0.09945371775417298,0.4809276777540433,1576,0.4245689655172414,0.7998041343068238,True,
3279,0.0995144157814871,0.4806343397377249,1576,0.4245689655172414,0.7996467177913974,True,
3328,0.10100151745068285,0.47806490384615385,1591,0.4286099137931034,0.7988939351487148,True,
3335,0.10121396054628225,0.47856071964017993,1596,0.42995689655172414,0.7984186490142888,True,
3344,0.10148710166919575,0.4784688995215311,1600,0.43103448275862066,0.7981438766740253,True,
3348,0.10160849772382398,0.47819593787335724,1601,0.4313038793103448,0.7976733944424138,True,
3350,0.10166919575113809,0.4785074626865672,1603,0.4318426724137931,0.7972429384486374,True,
3394,0.10300455235204856,0.47583971714790807,1615,0.43507543103448276,0.7970950699301752,True,
3395,0.10303490136570562,0.47569955817378495,1615,0.43507543103448276,0.7967644719993364,True,
3398,0.10312594840667678,0.47616244849911715,1618,0.4358836206896552,0.796733803470455,True,
3400,0.10318664643399089,0.4761764705882353,1619,0.43615301724137934,0.7967310559207909,True,
3410,0.10349013657056146,0.4756598240469208,1622,0.4369612068965517,0.7966313124742082,True,
3411,0.10352048558421852,0.475520375256523,1622,0.4369612068965517,0.7962958635770605,True,
3414,0.10361153262518968,0.47510251903925016,1622,0.4369612068965517,0.7960474225582481,True,
3417,0.10370257966616085,0.4752707052970442,1624,0.4375,0.7958612579096677,True,
3420,0.10379362670713202,0.47543859649122805,1626,0.4380387931034483,0.7955230481449014,True,
3425,0.1039453717754173,0.4753284671532847,1628,0.4385775862068966,0.7954491403141345,True,
3430,0.10409711684370258,0.47551020408163264,1631,0.43938577586206895,0.7949948800013338,True,
3432,0.10415781487101669,0.4758158508158508,1633,0.43992456896551724,0.7945510339155178,True,
3446,0.10458270106221548,0.4764944863609983,1642,0.4423491379310345,0.7943455430396875,True,
3479,0.10558421851289833,0.4751365334866341,1653,0.4453125,0.7941314638975849,True,
3480,0.10561456752655539,0.475,1653,0.4453125,0.7941207843595942,True,
3490,0.10591805766312595,0.47564469914040114,1660,0.44719827586206895,0.7937202652703566,True,
3493,0.10600910470409712,0.4755224735184655,1661,0.4474676724137931,0.7936598778320614,True,
3494,0.10603945371775417,0.4753863766456783,1661,0.4474676724137931,0.7935275958750776,True,
3499,0.10619119878603946,0.4752786510431552,1663,0.4480064655172414,0.7932749915295606,True,
3536,0.10731411229135053,0.4731334841628959,1673,0.45070043103448276,0.7929780372748393,True,
3539,0.1074051593323217,0.47329754167844024,1675,0.45123922413793105,0.7929456704568186,True,
3541,0.1074658573596358,0.4735950296526405,1677,0.45177801724137934,0.7929017723713025,True,
3542,0.10749620637329287,0.47346132128740825,1677,0.45177801724137934,0.792545772643018,True,
3543,0.10752655538694993,0.47332768839966133,1677,0.45177801724137934,0.7925035005221918,True,
3551,0.10776934749620637,0.47282455646296817,1679,0.45231681034482757,0.7920212496902318,True,
3558,0.10798179059180577,0.4735806632939854,1685,0.45393318965517243,0.7919355981646596,True,
3577,0.10855842185128983,0.47274252166620073,1691,0.45554956896551724,0.7919189485638647,True,
3578,0.10858877086494689,0.4728898826159866,1692,0.4558189655172414,0.7917458903794674,True,
3580,0.108649468892261,0.4729050279329609,1693,0.4560883620689655,0.7915168199408837,True,
3584,0.10877086494688923,0.47237723214285715,1693,0.4560883620689655,0.7914388656607805,True,
3621,0.1098937784522003,0.471969069317868,1709,0.4603987068965517,0.7913131037044646,True,
3623,0.10995447647951441,0.47226055754899254,1711,0.4609375,0.7904562802293061,True,
3624,0.10998482549317147,0.47240618101545256,1712,0.46120689655172414,0.7898996478489555,True,
3625,0.11001517450682853,0.4722758620689655,1712,0.46120689655172414,0.789868805372624,True,
3627,0.11007587253414264,0.47229114971050457,1713,0.4614762931034483,0.7895678866447471,True,
3629,0.11013657056145676,0.4720308624965555,1713,0.4614762931034483,0.7889525259537242,True,
3631,0.11019726858877087,0.472321674469843,1715,0.4620150862068966,0.7888750352641984,True,
3663,0.11116843702579667,0.4711984711984712,1726,0.46497844827586204,0.7879927124417073,True,
3665,0.11122913505311077,0.4714870395634379,1728,0.46551724137931033,0.7877496957288695,True,
3667,0.11128983308042488,0.47150259067357514,1729,0.4657866379310345,0.7873484598348175,True,
3711,0.11262518968133535,0.47076259768256534,1747,0.47063577586206895,0.7872454231532323,True,
3712,0.11265553869499241,0.47063577586206895,1747,0.47063577586206895,0.7872333758936716,True,
3729,0.11317147192716237,0.4700992223116117,1753,0.4722521551724138,0.787151381484044,True,
3748,0.11374810318664644,0.4695837780149413,1760,0.47413793103448276,0.7871309864349982,True,
3750,0.11380880121396054,0.4696,1761,0.4744073275862069,0.7869938796247404,True,
3757,0.11402124430955994,0.46925738621240354,1763,0.4749461206896552,0.7866691643295642,True,
3763,0.11420333839150228,0.4690406590486314,1765,0.4754849137931034,0.78653130530382,True,
3807,0.11553869499241275,0.4672970843183609,1779,0.4792564655172414,0.7851422229453576,True,
3853,0.11693474962063732,0.46483259797560345,1791,0.48248922413793105,0.7845126634187606,True,
3855,0.11699544764795144,0.46459143968871597,1791,0.48248922413793105,0.7844928957379701,True,
3856,0.11702579666160849,0.4644709543568465,1791,0.48248922413793105,0.7843959406593392,True,
3858,0.11708649468892261,0.4642301710730949,1791,0.48248922413793105,0.7843202221334722,True,
3862,0.11720789074355084,0.4642672190574832,1793,0.48302801724137934,0.784219448084811,True,
3863,0.11723823975720789,0.4641470359823971,1793,0.48302801724137934,0.7839084294252838,True,
3869,0.11742033383915022,0.4634272421814422,1793,0.48302801724137934,0.7821847112872806,True,
3870,0.11745068285280728,0.4635658914728682,1794,0.4832974137931034,0.781703010994825,True,
3871,0.11748103186646434,0.4634461379488504,1794,0.4832974137931034,0.7815595448674206,True,
3872,0.11751138088012139,0.46358471074380164,1795,0.48356681034482757,0.781557370408818,True,
3874,0.11757207890743551,0.4638616417139907,1797,0.48410560344827586,0.7814501259305068,True,
3875,0.11760242792109256,0.463741935483871,1797,0.48410560344827586,0.781153236991784,True,
3913,0.1187556904400607,0.4628162535139279,1811,0.4878771551724138,0.7809846556503854,True,
3928,0.11921092564491655,0.4623217922606925,1816,0.4892241379310345,0.7807764892163062,True,
3930,0.11927162367223065,0.4623409669211196,1817,0.4894935344827586,0.7807019726289454,True,
3934,0.11939301972685888,0.461870869344179,1817,0.4894935344827586,0.7806060154424554,True,
3937,0.11948406676783005,0.4615189230378461,1817,0.4894935344827586,0.7803208747062571,True,
3938,0.1195144157814871,0.46140172676485525,1817,0.4894935344827586,0.7794737128744094,True,
3939,0.11954476479514416,0.46153846153846156,1818,0.48976293103448276,0.779416442118072,True,
3940,0.11957511380880122,0.46142131979695433,1818,0.48976293103448276,0.7791426490385043,True,
3941,0.11960546282245826,0.4613042375031718,1818,0.48976293103448276,0.7787785793680871,True,
3942,0.11963581183611532,0.4611872146118721,1818,0.48976293103448276,0.7775310241109132,True,
3946,0.11975720789074355,0.4609731373542828,1819,0.4900323275862069,0.7774591724247613,True,
3947,0.11978755690440061,0.46085634659234864,1819,0.4900323275862069,0.7770458537596577,True,
3948,0.11981790591805766,0.46099290780141844,1820,0.49030172413793105,0.7765041327937198,True,
3955,0.12003034901365706,0.46017699115044247,1820,0.49030172413793105,0.7758304902577785,True,
3956,0.12006069802731412,0.4603134479271992,1821,0.4905711206896552,0.7743163992309172,True,
3957,0.12009104704097116,0.46044983573414205,1822,0.49084051724137934,0.7741793798326231,True,
3965,0.12033383915022762,0.45977301387137454,1823,0.4911099137931034,0.7738135687865617,True,
3967,0.12039453717754173,0.45979329468111924,1824,0.49137931034482757,0.7735800891683311,True,
3968,0.12042488619119879,0.4596774193548387,1824,0.49137931034482757,0.7734203820882607,True,
3970,0.1204855842185129,0.45944584382871534,1824,0.49137931034482757,0.7734078602135174,True,
3971,0.12051593323216996,0.45933014354066987,1824,0.49137931034482757,0.7730662866942797,True,
3972,0.12054628224582702,0.459214501510574,1824,0.49137931034482757,0.7725213789598393,True,
3973,0.12057663125948406,0.4593506166624717,1825,0.4916487068965517,0.7725002250392257,True,
3981,0.12081942336874052,0.45842753077116305,1825,0.4916487068965517,0.7724958801996227,True,
3984,0.12091047040971169,0.45808232931726905,1825,0.4916487068965517,0.7717681166983891,True,
4000,0.12139605462822459,0.45725,1829,0.4927262931034483,0.7715483832538567,True,
4005,0.12154779969650986,0.45692883895131087,1830,0.49299568965517243,0.7714137273445463,True,
4006,0.12157814871016692,0.4570644033949076,1831,0.4932650862068966,0.7713039732014482,True,
4008,0.12163884673748103,0.4568363273453094,1831,0.4932650862068966,0.7704408292570462,True,
4009,0.12166919575113809,0.4569718134198054,1832,0.49353448275862066,0.7696298416278625,True,
4010,0.12169954476479515,0.4571072319201995,1833,0.4938038793103448,0.7696256937703564,True,
4012,0.12176024279210926,0.4568793619142572,1833,0.4938038793103448,0.7691606938546659,True,
4013,0.12179059180576632,0.45701470221779217,1834,0.49407327586206895,0.7689581760867774,True,
4019,0.12197268588770865,0.45633242100024884,1834,0.49407327586206895,0.7682186227348233,True,
4025,0.12215477996965099,0.45590062111801244,1835,0.4943426724137931,0.7677912638195485,True,
4036,0.1224886191198786,0.45515361744301286,1837,0.4948814655172414,0.76745071786276,True,
4038,0.12254931714719272,0.4551758296186231,1838,0.4951508620689655,0.7671035662772495,True,
4039,0.12257966616084977,0.45506313443921764,1838,0.4951508620689655,0.7670295317168874,True,
4044,0.12273141122913506,0.4547477744807122,1839,0.49542025862068967,0.7661644084925076,True,
4049,0.12288315629742033,0.4541862188194616,1839,0.49542025862068967,0.7661254470984129,True,
4053,0.12300455235204856,0.4539847026893659,1840,0.4956896551724138,0.7657293452457343,True,
4057,0.12312594840667679,0.4540300714813902,1842,0.49622844827586204,0.7653080387104089,True,
4058,0.12315629742033384,0.45416461310990636,1843,0.4964978448275862,0.7650760072563073,True,
4060,0.12321699544764796,0.4539408866995074,1843,0.4964978448275862,0.7642580387117694,True,
4061,0.123247344461305,0.4538291061314947,1843,0.4964978448275862,0.7630695989652577,True,
4068,0.1234597875569044,0.4530481809242871,1843,0.4964978448275862,0.76251978198415,True,
4069,0.12349013657056146,0.45293683951830915,1843,0.4964978448275862,0.7622704189293641,True,
4083,0.12391502276176024,0.45260837619397504,1848,0.4978448275862069,0.7622604012501665,True,
4086,0.1240060698027314,0.45252080274106704,1849,0.49811422413793105,0.7601927933014914,True,
4088,0.12406676783004553,0.45278864970645794,1851,0.49865301724137934,0.7600813339435599,True,
4089,0.12409711684370257,0.45267791636096844,1851,0.49865301724137934,0.7600284576001805,True,
4091,0.1241578148710167,0.4524566120752872,1851,0.49865301724137934,0.759900419562576,True,
4106,0.12461305007587253,0.4520214320506576,1856,0.5,0.7593700136208109,True,
4119,0.12500758725341427,0.45229424617625635,1863,0.501885775862069,0.7585897492781861,True,
4124,0.12515933232169954,0.4517458777885548,1863,0.501885775862069,0.7585484365665276,True,
4126,0.12522003034901366,0.4517692680562288,1864,0.5021551724137931,0.7583222584329324,True,
4127,0.12525037936267072,0.4516598013084565,1864,0.5021551724137931,0.7580772244385109,True,
4128,0.12528072837632778,0.45155038759689925,1864,0.5021551724137931,0.7578730105759658,True,
4144,0.12576631259484067,0.4502895752895753,1866,0.5026939655172413,0.7571428231194731,True,
4149,0.12591805766312594,0.4499879489033502,1867,0.5029633620689655,0.756651021276008,True,
4150,0.125948406676783,0.44987951807228915,1867,0.5029633620689655,0.7562040127475652,True,
4151,0.12597875569044006,0.44977113948446157,1867,0.5029633620689655,0.7561420224467197,True,
4152,0.12600910470409712,0.4496628131021195,1867,0.5029633620689655,0.7561228376558045,True,
4153,0.12603945371775419,0.44979532867806404,1868,0.5032327586206896,0.7545693526158053,True,
4154,0.12606980273141122,0.4496870486278286,1868,0.5032327586206896,0.7545432329770088,True,
4158,0.12619119878603946,0.4494949494949495,1869,0.5035021551724138,0.7541542883966623,True,
4159,0.12622154779969652,0.44962731425823516,1870,0.5037715517241379,0.7540227148965414,True,
4162,0.12631259484066767,0.4497837578087458,1872,0.5043103448275862,0.753964094543096,True,
4168,0.12649468892261,0.44937619961612285,1873,0.5045797413793104,0.7533930053037728,True,
4169,0.12652503793626707,0.4492684096905733,1873,0.5045797413793104,0.7531864990140487,True,
4170,0.12655538694992413,0.44916067146282973,1873,0.5045797413793104,0.7526121728415011,True,
4174,0.12667678300455235,0.449209391471011,1875,0.5051185344827587,0.7525786529558782,True,
4198,0.1274051593323217,0.44878513577894236,1884,0.5075431034482759,0.7521177247184475,True,
4199,0.12743550834597875,0.4486782567277923,1884,0.5075431034482759,0.7520933709584824,True,
4201,0.12749620637329287,0.4487026898357534,1885,0.5078125,0.7519548461733925,True,
4205,0.12761760242792108,0.4482758620689655,1885,0.5078125,0.7510131702350558,True,
4229,0.12834597875569043,0.4480964767084417,1895,0.5105064655172413,0.750437281603632,True,
4233,0.12846737481031867,0.44790928419560594,1896,0.5107758620689655,0.750251517055261,True,
4235,0.1285280728376328,0.44769775678866586,1896,0.5107758620689655,0.7496306623471486,True,
4288,0.13013657056145675,0.4451958955223881,1909,0.5142780172413793,0.7482379732524679,True,
4309,0.13077389984825494,0.4453469482478533,1919,0.5169719827586207,0.7480247615970236,True,
4344,0.1318361153262519,0.44452117863720075,1931,0.5202047413793104,0.7476986327964342,True,
4353,0.1321092564491654,0.44383184011026877,1932,0.5204741379310345,0.7472803455860169,True,
4354,0.13213960546282247,0.44395957740009184,1933,0.5207435344827587,0.7472099686360149,True,
4355,0.1321699544764795,0.44385763490241104,1933,0.5207435344827587,0.7466864651610686,True,
